page, url, name, description, upload_date, thumbnail_url, embed_url, height, width
https://indiansignlanguage.org/division/, https://www.youtube.com/v/QTSZAgSMfio, Division, Division, 2011-06-24T15:23:49+00:00, https://i.ytimg.com/vi/QTSZAgSMfio/default.jpg, https://www.youtube.com/embed/QTSZAgSMfio, 340, 560
https://indiansignlanguage.org/diwali/, https://www.youtube.com/v/zRnkG-1N3jY, Diwali, Diwali, 2011-06-13T11:25:22+00:00, https://i.ytimg.com/vi/zRnkG-1N3jY/default.jpg, https://www.youtube.com/embed/zRnkG-1N3jY, 340, 560
https://indiansignlanguage.org/do/, https://www.youtube.com/v/52a1sCV-74w, Do, Do, 2011-06-13T13:37:43+00:00, https://i.ytimg.com/vi/52a1sCV-74w/default.jpg, https://www.youtube.com/embed/52a1sCV-74w, 340, 560
https://indiansignlanguage.org/doctor/, https://www.youtube.com/v/-5lgXJQG0EM, Doctor, Doctor, 2011-06-13T12:55:42+00:00, https://i.ytimg.com/vi/-5lgXJQG0EM/default.jpg, https://www.youtube.com/embed/-5lgXJQG0EM, 340, 560
https://indiansignlanguage.org/documents/, https://www.youtube.com/v/geZegwhqVSE, Documents, Documents, 2011-07-13T21:38:51+00:00, https://i.ytimg.com/vi/geZegwhqVSE/default.jpg, https://www.youtube.com/embed/geZegwhqVSE, 340, 560
https://indiansignlanguage.org/documents-of-title/, https://www.youtube.com/v/h8zjYuaiBK8, Documents Of Title, Documents Of Title, 2011-07-13T21:44:17+00:00, https://i.ytimg.com/vi/h8zjYuaiBK8/default.jpg, https://www.youtube.com/embed/h8zjYuaiBK8, 340, 560
https://indiansignlanguage.org/dog/, https://www.youtube.com/v/r9QQ0jQ64IQ, Dog, Dog, 2011-06-13T11:10:47+00:00, https://i.ytimg.com/vi/r9QQ0jQ64IQ/default.jpg, https://www.youtube.com/embed/r9QQ0jQ64IQ, 340, 560
https://indiansignlanguage.org/doll/, https://www.youtube.com/v/q79Rs300DoY, Doll, Doll, 2011-06-13T10:34:03+00:00, https://i.ytimg.com/vi/q79Rs300DoY/default.jpg, https://www.youtube.com/embed/q79Rs300DoY, 340, 560
https://indiansignlanguage.org/dollar/, https://www.youtube.com/v/94KSlCCbBf0, Dollar, Dollar, 2011-06-13T12:47:58+00:00, https://i.ytimg.com/vi/94KSlCCbBf0/default.jpg, https://www.youtube.com/embed/94KSlCCbBf0, 340, 560
https://indiansignlanguage.org/donkey/, https://www.youtube.com/v/jR_zotBN7O0, Donkey, Donkey, 2011-06-13T11:10:57+00:00, https://i.ytimg.com/vi/jR_zotBN7O0/default.jpg, https://www.youtube.com/embed/jR_zotBN7O0, 340, 560
https://indiansignlanguage.org/door/, https://www.youtube.com/v/M9A3PKPxbdY, Door, Door, 2011-06-13T12:20:12+00:00, https://i.ytimg.com/vi/M9A3PKPxbdY/default.jpg, https://www.youtube.com/embed/M9A3PKPxbdY, 340, 560
https://indiansignlanguage.org/doppler-effect/, https://www.youtube.com/v/WYdAqmPV_Yc, Doppler Effect, Doppler Effect, 2011-06-24T13:40:30+00:00, https://i.ytimg.com/vi/WYdAqmPV_Yc/default.jpg, https://www.youtube.com/embed/WYdAqmPV_Yc, 340, 560
https://indiansignlanguage.org/dosa/, https://www.youtube.com/v/OUVv-5cwFaE, Dosa, Dosa, 2011-06-13T11:07:33+00:00, https://i.ytimg.com/vi/OUVv-5cwFaE/default.jpg, https://www.youtube.com/embed/OUVv-5cwFaE, 340, 560
https://indiansignlanguage.org/double-entry/, https://www.youtube.com/v/1kRjJqOY1q0, Double Entry, Double Entry, 2011-07-13T19:19:20+00:00, https://i.ytimg.com/vi/1kRjJqOY1q0/default.jpg, https://www.youtube.com/embed/1kRjJqOY1q0, 340, 560
https://indiansignlanguage.org/double-handed/, https://www.youtube.com/v/VlqddxqAYQo, Double Handed, Double Handed, 2011-06-15T18:54:22+00:00, https://i.ytimg.com/vi/VlqddxqAYQo/default.jpg, https://www.youtube.com/embed/VlqddxqAYQo, 340, 560
https://indiansignlanguage.org/doubt/, https://www.youtube.com/v/onUK6-vwi1s, Doubt, Doubt, 2011-06-13T13:37:54+00:00, https://i.ytimg.com/vi/onUK6-vwi1s/default.jpg, https://www.youtube.com/embed/onUK6-vwi1s, 340, 560
https://indiansignlanguage.org/down/, https://www.youtube.com/v/3BJDzOlCGcc, Down, Down, 2011-06-13T12:52:36+00:00, https://i.ytimg.com/vi/3BJDzOlCGcc/default.jpg, https://www.youtube.com/embed/3BJDzOlCGcc, 340, 560
https://indiansignlanguage.org/draftsmen/, https://www.youtube.com/v/1XGaQTl0iQs, Draftsmen, Draftsmen, 2011-06-13T12:55:49+00:00, https://i.ytimg.com/vi/1XGaQTl0iQs/default.jpg, https://www.youtube.com/embed/1XGaQTl0iQs, 340, 560
https://indiansignlanguage.org/drama/, https://www.youtube.com/v/8KHW8o8XZb0, Drama, Drama, 2011-06-13T10:34:09+00:00, https://i.ytimg.com/vi/8KHW8o8XZb0/default.jpg, https://www.youtube.com/embed/8KHW8o8XZb0, 340, 560
https://indiansignlanguage.org/draw/, https://www.youtube.com/v/U1jYplNZtN0, Draw, Draw, 2011-06-13T13:37:59+00:00, https://i.ytimg.com/vi/U1jYplNZtN0/default.jpg, https://www.youtube.com/embed/U1jYplNZtN0, 340, 560
https://indiansignlanguage.org/drawer/, https://www.youtube.com/v/3NPxIy6OXzg, Drawer, Drawer, 2011-06-15T18:56:55+00:00, https://i.ytimg.com/vi/3NPxIy6OXzg/default.jpg, https://www.youtube.com/embed/3NPxIy6OXzg, 340, 560
https://indiansignlanguage.org/drawer-2/, https://www.youtube.com/v/3Sct_ii1-yQ, Drawer, Drawer, 2011-07-13T19:50:42+00:00, https://i.ytimg.com/vi/3Sct_ii1-yQ/default.jpg, https://www.youtube.com/embed/3Sct_ii1-yQ, 340, 560
https://indiansignlanguage.org/drawing/, https://www.youtube.com/v/AKpYk0-0v8s, Drawing, Drawing, 2011-07-13T18:29:06+00:00, https://i.ytimg.com/vi/AKpYk0-0v8s/default.jpg, https://www.youtube.com/embed/AKpYk0-0v8s, 340, 560
https://indiansignlanguage.org/dream/, https://www.youtube.com/v/XvtQ_hOFO8E, Dream, Dream, 2011-06-13T13:38:04+00:00, https://i.ytimg.com/vi/XvtQ_hOFO8E/default.jpg, https://www.youtube.com/embed/XvtQ_hOFO8E, 340, 560
https://indiansignlanguage.org/dress/, https://www.youtube.com/v/hdFdrtyuxqw, Dress, Dress, 2011-06-13T11:14:22+00:00, https://i.ytimg.com/vi/hdFdrtyuxqw/default.jpg, https://www.youtube.com/embed/hdFdrtyuxqw, 340, 560
https://indiansignlanguage.org/drink/, https://www.youtube.com/v/6X8mSzwuKWw, Drink, Drink, 2011-06-13T13:38:09+00:00, https://i.ytimg.com/vi/6X8mSzwuKWw/default.jpg, https://www.youtube.com/embed/6X8mSzwuKWw, 340, 560
https://indiansignlanguage.org/drive/, https://www.youtube.com/v/1zOTclxTpZ0, Drive, Drive, 2011-06-13T13:38:14+00:00, https://i.ytimg.com/vi/1zOTclxTpZ0/default.jpg, https://www.youtube.com/embed/1zOTclxTpZ0, 340, 560
https://indiansignlanguage.org/drop-1/, https://www.youtube.com/v/hk2A1bKpvo4, Drop-1, Drop-1, 2011-06-13T13:38:19+00:00, https://i.ytimg.com/vi/hk2A1bKpvo4/default.jpg, https://www.youtube.com/embed/hk2A1bKpvo4, 340, 560
https://indiansignlanguage.org/drop-2/, https://www.youtube.com/v/0tUzIPQ31n8, Drop-2, Drop-2, 2011-06-13T13:38:24+00:00, https://i.ytimg.com/vi/0tUzIPQ31n8/default.jpg, https://www.youtube.com/embed/0tUzIPQ31n8, 340, 560
https://indiansignlanguage.org/drown/, https://www.youtube.com/v/MDshuUzuAQQ, Drown, Drown, 2011-06-13T13:38:30+00:00, https://i.ytimg.com/vi/MDshuUzuAQQ/default.jpg, https://www.youtube.com/embed/MDshuUzuAQQ, 340, 560
https://indiansignlanguage.org/drum/, https://www.youtube.com/v/czmizKva6TQ, Drum, Drum, 2011-06-13T10:34:14+00:00, https://i.ytimg.com/vi/czmizKva6TQ/default.jpg, https://www.youtube.com/embed/czmizKva6TQ, 340, 560
https://indiansignlanguage.org/drumstick/, https://www.youtube.com/v/w9Jz12VoOYQ, Drumstick, Drumstick, 2011-06-13T13:55:41+00:00, https://i.ytimg.com/vi/w9Jz12VoOYQ/default.jpg, https://www.youtube.com/embed/w9Jz12VoOYQ, 340, 560
https://indiansignlanguage.org/dry/, https://www.youtube.com/v/xcd8lsPxlP4, Dry, Dry, 2011-06-13T10:34:21+00:00, https://i.ytimg.com/vi/xcd8lsPxlP4/default.jpg, https://www.youtube.com/embed/xcd8lsPxlP4, 340, 560
https://indiansignlanguage.org/dry-cell/, https://www.youtube.com/v/S5iQxTVeKNE, Dry Cell, Dry Cell, 2011-06-24T15:44:01+00:00, https://i.ytimg.com/vi/S5iQxTVeKNE/default.jpg, https://www.youtube.com/embed/S5iQxTVeKNE, 340, 560
https://indiansignlanguage.org/dubai/, https://www.youtube.com/v/aJI0l51wGGM, Dubai, Dubai, 2011-06-13T11:03:43+00:00, https://i.ytimg.com/vi/aJI0l51wGGM/default.jpg, https://www.youtube.com/embed/aJI0l51wGGM, 340, 560
https://indiansignlanguage.org/duck-1/, https://www.youtube.com/v/QTyJEcqXDTg, Duck-1, Duck-1, 2011-06-13T11:11:02+00:00, https://i.ytimg.com/vi/QTyJEcqXDTg/default.jpg, https://www.youtube.com/embed/QTyJEcqXDTg, 340, 560
https://indiansignlanguage.org/duck-2/, https://www.youtube.com/v/tZ28xXARcyk, Duck-2, Duck-2, 2011-06-13T11:11:07+00:00, https://i.ytimg.com/vi/tZ28xXARcyk/default.jpg, https://www.youtube.com/embed/tZ28xXARcyk, 340, 560
https://indiansignlanguage.org/duplicate/, https://www.youtube.com/v/V0VRDcoop14, Duplicate, Duplicate, 2011-07-13T18:53:24+00:00, https://i.ytimg.com/vi/V0VRDcoop14/default.jpg, https://www.youtube.com/embed/V0VRDcoop14, 340, 560
https://indiansignlanguage.org/duration/, https://www.youtube.com/v/4UvD29cSe1U, Duration, Duration, 2011-07-13T18:46:06+00:00, https://i.ytimg.com/vi/4UvD29cSe1U/default.jpg, https://www.youtube.com/embed/4UvD29cSe1U, 340, 560
https://indiansignlanguage.org/durga/, https://www.youtube.com/v/3-JaJnYcae8, Durga, Durga, 2011-06-13T13:04:43+00:00, https://i.ytimg.com/vi/3-JaJnYcae8/default.jpg, https://www.youtube.com/embed/3-JaJnYcae8, 340, 560
https://indiansignlanguage.org/during/, https://www.youtube.com/v/KMB0F5vWexE, During, During, 2011-06-13T12:52:41+00:00, https://i.ytimg.com/vi/KMB0F5vWexE/default.jpg, https://www.youtube.com/embed/KMB0F5vWexE, 340, 560
https://indiansignlanguage.org/duster/, https://www.youtube.com/v/5DK7JulpR9g, Duster, Duster, 2011-06-13T13:09:56+00:00, https://i.ytimg.com/vi/5DK7JulpR9g/default.jpg, https://www.youtube.com/embed/5DK7JulpR9g, 340, 560
https://indiansignlanguage.org/e-mail/, https://www.youtube.com/v/kfSr1QvbHZA, E-Mail, E-Mail, 2011-06-13T13:14:27+00:00, https://i.ytimg.com/vi/kfSr1QvbHZA/default.jpg, https://www.youtube.com/embed/kfSr1QvbHZA, 340, 560
https://indiansignlanguage.org/eagle/, https://www.youtube.com/v/OaQqutxOEAE, Eagle, Eagle, 2011-06-13T11:11:12+00:00, https://i.ytimg.com/vi/OaQqutxOEAE/default.jpg, https://www.youtube.com/embed/OaQqutxOEAE, 340, 560
https://indiansignlanguage.org/earn-2/, https://www.youtube.com/v/7zYJmIUn870, Earn, Earn, 2011-07-14T10:10:50+00:00, https://i.ytimg.com/vi/7zYJmIUn870/default.jpg, https://www.youtube.com/embed/7zYJmIUn870, 340, 560
https://indiansignlanguage.org/earn/, https://www.youtube.com/v/LZNIKt_FVwI, Earn, Earn, 2011-06-13T13:38:35+00:00, https://i.ytimg.com/vi/LZNIKt_FVwI/default.jpg, https://www.youtube.com/embed/LZNIKt_FVwI, 340, 560
https://indiansignlanguage.org/earth-2/, https://www.youtube.com/v/LYfzb9LaUHw, Earth, Earth, 2011-06-24T11:45:24+00:00, https://i.ytimg.com/vi/LYfzb9LaUHw/default.jpg, https://www.youtube.com/embed/LYfzb9LaUHw, 340, 560
https://indiansignlanguage.org/earth/, https://www.youtube.com/v/XUmgkiZM4JI, Earth, Earth, 2011-06-13T13:17:50+00:00, https://i.ytimg.com/vi/XUmgkiZM4JI/default.jpg, https://www.youtube.com/embed/XUmgkiZM4JI, 340, 560
https://indiansignlanguage.org/earthquake/, https://www.youtube.com/v/8bC_BlQw_eQ, Earthquake, Earthquake, 2011-06-13T13:17:55+00:00, https://i.ytimg.com/vi/8bC_BlQw_eQ/default.jpg, https://www.youtube.com/embed/8bC_BlQw_eQ, 340, 560
https://indiansignlanguage.org/east/, https://www.youtube.com/v/ZSOCalqaCTw, East, East, 2011-06-13T11:05:47+00:00, https://i.ytimg.com/vi/ZSOCalqaCTw/default.jpg, https://www.youtube.com/embed/ZSOCalqaCTw, 340, 560
https://indiansignlanguage.org/east-1/, https://www.youtube.com/v/BpheOwGP6ZE, East-1, East-1, 2011-06-24T11:27:46+00:00, https://i.ytimg.com/vi/BpheOwGP6ZE/default.jpg, https://www.youtube.com/embed/BpheOwGP6ZE, 340, 560
https://indiansignlanguage.org/east-2/, https://www.youtube.com/v/Dg1FJhcTg2E, East-2, East-2, 2011-06-24T11:23:21+00:00, https://i.ytimg.com/vi/Dg1FJhcTg2E/default.jpg, https://www.youtube.com/embed/Dg1FJhcTg2E, 340, 560
https://indiansignlanguage.org/easter-1/, https://www.youtube.com/v/mnswyczu_t4, Easter-1, Easter-1, 2011-06-13T11:25:27+00:00, https://i.ytimg.com/vi/mnswyczu_t4/default.jpg, https://www.youtube.com/embed/mnswyczu_t4, 340, 560
https://indiansignlanguage.org/easter-2/, https://www.youtube.com/v/FhsR37rUlRo, Easter-2, Easter-2, 2011-06-13T11:25:32+00:00, https://i.ytimg.com/vi/FhsR37rUlRo/default.jpg, https://www.youtube.com/embed/FhsR37rUlRo, 340, 560
https://indiansignlanguage.org/easy/, https://www.youtube.com/v/Q4WiRFOlOu0, Easy, Easy, 2011-06-13T13:28:11+00:00, https://i.ytimg.com/vi/Q4WiRFOlOu0/default.jpg, https://www.youtube.com/embed/Q4WiRFOlOu0, 340, 560
https://indiansignlanguage.org/eat/, https://www.youtube.com/v/d4nkMcBvUZM, Eat, Eat, 2011-06-13T10:34:27+00:00, https://i.ytimg.com/vi/d4nkMcBvUZM/default.jpg, https://www.youtube.com/embed/d4nkMcBvUZM, 340, 560
https://indiansignlanguage.org/eat-the-mangoes-3/, https://www.youtube.com/v/zIH2oUNVn_k, Eat the Mangoes, Eat the Mangoes, 2013-09-06T16:18:19+00:00, https://i.ytimg.com/vi/zIH2oUNVn_k/default.jpg, https://www.youtube.com/embed/zIH2oUNVn_k, 340, 560
https://indiansignlanguage.org/echo/, https://www.youtube.com/v/Ku52vuQCoak, Echo, Echo, 2011-06-24T13:48:30+00:00, https://i.ytimg.com/vi/Ku52vuQCoak/default.jpg, https://www.youtube.com/embed/Ku52vuQCoak, 340, 560
https://indiansignlanguage.org/eclipse-2/, https://www.youtube.com/v/WWSODzzlgO8, Eclipse, Eclipse, 2011-06-24T12:00:12+00:00, https://i.ytimg.com/vi/WWSODzzlgO8/default.jpg, https://www.youtube.com/embed/WWSODzzlgO8, 340, 560
https://indiansignlanguage.org/eclipse/, https://www.youtube.com/v/-Jr9EZz7Epo, Eclipse, Eclipse, 2011-06-13T13:15:36+00:00, https://i.ytimg.com/vi/-Jr9EZz7Epo/default.jpg, https://www.youtube.com/embed/-Jr9EZz7Epo, 340, 560
https://indiansignlanguage.org/economic/, https://www.youtube.com/v/P3LqZYt2U30, Economic, Economic, 2011-07-14T09:15:49+00:00, https://i.ytimg.com/vi/P3LqZYt2U30/default.jpg, https://www.youtube.com/embed/P3LqZYt2U30, 340, 560
https://indiansignlanguage.org/edge/, https://www.youtube.com/v/znGl0a0R3io, Edge, Edge, 2011-06-24T14:48:57+00:00, https://i.ytimg.com/vi/znGl0a0R3io/default.jpg, https://www.youtube.com/embed/znGl0a0R3io, 340, 560
https://indiansignlanguage.org/education/, https://www.youtube.com/v/xTirP9sB_SY, Education, Education, 2011-06-13T11:17:51+00:00, https://i.ytimg.com/vi/xTirP9sB_SY/default.jpg, https://www.youtube.com/embed/xTirP9sB_SY, 340, 560
https://indiansignlanguage.org/egg/, https://www.youtube.com/v/DtdeOvkYLo4, Egg, Egg, 2011-06-13T11:11:17+00:00, https://i.ytimg.com/vi/DtdeOvkYLo4/default.jpg, https://www.youtube.com/embed/DtdeOvkYLo4, 340, 560
https://indiansignlanguage.org/elbow/, https://www.youtube.com/v/1pTz3GSNi6w, Elbow, Elbow, 2011-06-13T10:34:33+00:00, https://i.ytimg.com/vi/1pTz3GSNi6w/default.jpg, https://www.youtube.com/embed/1pTz3GSNi6w, 340, 560
https://indiansignlanguage.org/election/, https://www.youtube.com/v/G9MUHd-IjF4, Election, Election, 2011-06-13T12:13:15+00:00, https://i.ytimg.com/vi/G9MUHd-IjF4/default.jpg, https://www.youtube.com/embed/G9MUHd-IjF4, 340, 560
https://indiansignlanguage.org/electric-appliances/, https://www.youtube.com/v/tAVnVRAbkz8, Electric Appliances, Electric Appliances, 2011-06-24T15:37:26+00:00, https://i.ytimg.com/vi/tAVnVRAbkz8/default.jpg, https://www.youtube.com/embed/tAVnVRAbkz8, 340, 560
https://indiansignlanguage.org/electric-charge/, https://www.youtube.com/v/42CmhRt0ANs, Electric Charge, Electric Charge, 2011-06-24T15:31:35+00:00, https://i.ytimg.com/vi/42CmhRt0ANs/default.jpg, https://www.youtube.com/embed/42CmhRt0ANs, 340, 560
https://indiansignlanguage.org/electrical-energy/, https://www.youtube.com/v/-2_NUxX4PVA, Electrical Energy, Electrical Energy, 2011-06-24T15:32:31+00:00, https://i.ytimg.com/vi/-2_NUxX4PVA/default.jpg, https://www.youtube.com/embed/-2_NUxX4PVA, 340, 560
https://indiansignlanguage.org/electrical-tester/, https://www.youtube.com/v/QKEuQ32GLNc, Electrical Tester, Electrical Tester, 2011-06-24T15:43:23+00:00, https://i.ytimg.com/vi/QKEuQ32GLNc/default.jpg, https://www.youtube.com/embed/QKEuQ32GLNc, 340, 560
https://indiansignlanguage.org/electrician/, https://www.youtube.com/v/KuwgdEpM9Bw, Electrician, Electrician, 2011-06-13T13:23:13+00:00, https://i.ytimg.com/vi/KuwgdEpM9Bw/default.jpg, https://www.youtube.com/embed/KuwgdEpM9Bw, 340, 560
https://indiansignlanguage.org/electrode/, https://www.youtube.com/v/A4s4g4tpDwQ, Electrode, Electrode, 2011-06-24T15:45:22+00:00, https://i.ytimg.com/vi/A4s4g4tpDwQ/default.jpg, https://www.youtube.com/embed/A4s4g4tpDwQ, 340, 560
https://indiansignlanguage.org/electromagnet/, https://www.youtube.com/v/LIZdSKzcc7c, Electromagnet, Electromagnet, 2011-06-24T15:50:42+00:00, https://i.ytimg.com/vi/LIZdSKzcc7c/default.jpg, https://www.youtube.com/embed/LIZdSKzcc7c, 340, 560
https://indiansignlanguage.org/electromagnetic-wave/, https://www.youtube.com/v/A0fQyTZj4Mk, Electromagnetic Wave, Electromagnetic Wave, 2011-06-24T15:29:19+00:00, https://i.ytimg.com/vi/A0fQyTZj4Mk/default.jpg, https://www.youtube.com/embed/A0fQyTZj4Mk, 340, 560
https://indiansignlanguage.org/electromotive-force/, https://www.youtube.com/v/KEhIkzsFVhk, Electromotive Force, Electromotive Force, 2011-06-24T15:37:55+00:00, https://i.ytimg.com/vi/KEhIkzsFVhk/default.jpg, https://www.youtube.com/embed/KEhIkzsFVhk, 340, 560
https://indiansignlanguage.org/electron/, https://www.youtube.com/v/IAqSm0HcDDI, Electron, Electron, 2011-06-24T16:40:13+00:00, https://i.ytimg.com/vi/IAqSm0HcDDI/default.jpg, https://www.youtube.com/embed/IAqSm0HcDDI, 340, 560
https://indiansignlanguage.org/electronics/, https://www.youtube.com/v/AFV4rZ8HFUI, Electronics, Electronics, 2011-06-24T12:41:40+00:00, https://i.ytimg.com/vi/AFV4rZ8HFUI/default.jpg, https://www.youtube.com/embed/AFV4rZ8HFUI, 340, 560
https://indiansignlanguage.org/elephant/, https://www.youtube.com/v/OHFdjCUkpME, Elephant, Elephant, 2011-06-13T13:57:12+00:00, https://i.ytimg.com/vi/OHFdjCUkpME/default.jpg, https://www.youtube.com/embed/OHFdjCUkpME, 340, 560
https://indiansignlanguage.org/eliminate/, https://www.youtube.com/v/XECPEZiJD4E, Eliminate, Eliminate, 2011-06-24T14:51:33+00:00, https://i.ytimg.com/vi/XECPEZiJD4E/default.jpg, https://www.youtube.com/embed/XECPEZiJD4E, 340, 560
https://indiansignlanguage.org/embroidery-1/, https://www.youtube.com/v/tHMs61ZefE8, Embroidery-1, Embroidery-1, 2011-06-13T10:34:39+00:00, https://i.ytimg.com/vi/tHMs61ZefE8/default.jpg, https://www.youtube.com/embed/tHMs61ZefE8, 340, 560
https://indiansignlanguage.org/embroidery-2/, https://www.youtube.com/v/5yfuRyFh-qs, Embroidery-2, Embroidery-2, 2011-06-13T10:34:45+00:00, https://i.ytimg.com/vi/5yfuRyFh-qs/default.jpg, https://www.youtube.com/embed/5yfuRyFh-qs, 340, 560
https://indiansignlanguage.org/emergency/, https://www.youtube.com/v/g-ErxwuqzTk, Emergency, Emergency, 2011-07-13T20:31:51+00:00, https://i.ytimg.com/vi/g-ErxwuqzTk/default.jpg, https://www.youtube.com/embed/g-ErxwuqzTk, 340, 560
https://indiansignlanguage.org/emission/, https://www.youtube.com/v/TING64HUZ2k, Emission, Emission, 2011-06-24T16:11:14+00:00, https://i.ytimg.com/vi/TING64HUZ2k/default.jpg, https://www.youtube.com/embed/TING64HUZ2k, 340, 560
https://indiansignlanguage.org/emoluments/, https://www.youtube.com/v/LPASkvwrEhg, Emoluments, Emoluments, 2011-07-13T18:04:42+00:00, https://i.ytimg.com/vi/LPASkvwrEhg/default.jpg, https://www.youtube.com/embed/LPASkvwrEhg, 340, 560
https://indiansignlanguage.org/employment/, https://www.youtube.com/v/qksJ3uwtD1o, Employment, Employment, 2011-07-13T21:32:06+00:00, https://i.ytimg.com/vi/qksJ3uwtD1o/default.jpg, https://www.youtube.com/embed/qksJ3uwtD1o, 340, 560
https://indiansignlanguage.org/empty/, https://www.youtube.com/v/UGMQBqwFQzg, Empty, Empty, 2011-06-13T10:34:50+00:00, https://i.ytimg.com/vi/UGMQBqwFQzg/default.jpg, https://www.youtube.com/embed/UGMQBqwFQzg, 340, 560
https://indiansignlanguage.org/encashment/, https://www.youtube.com/v/ava3Ux-MDDE, Encashment, Encashment, 2011-07-13T22:00:58+00:00, https://i.ytimg.com/vi/ava3Ux-MDDE/default.jpg, https://www.youtube.com/embed/ava3Ux-MDDE, 340, 560
https://indiansignlanguage.org/enclosure/, https://www.youtube.com/v/p7oldq2vCto, Enclosure, Enclosure, 2011-07-13T19:33:29+00:00, https://i.ytimg.com/vi/p7oldq2vCto/default.jpg, https://www.youtube.com/embed/p7oldq2vCto, 340, 560
https://indiansignlanguage.org/encourage/, https://www.youtube.com/v/pFvqiGdzRH4, Encourage, Encourage, 2011-06-13T13:38:41+00:00, https://i.ytimg.com/vi/pFvqiGdzRH4/default.jpg, https://www.youtube.com/embed/pFvqiGdzRH4, 340, 560
https://indiansignlanguage.org/end-use/, https://www.youtube.com/v/eu6jtNK_qfI, End Use, End Use, 2011-07-13T21:01:53+00:00, https://i.ytimg.com/vi/eu6jtNK_qfI/default.jpg, https://www.youtube.com/embed/eu6jtNK_qfI, 340, 560
https://indiansignlanguage.org/enemy/, https://www.youtube.com/v/7OSI0FK-ka8, Enemy, Enemy, 2011-06-13T11:21:35+00:00, https://i.ytimg.com/vi/7OSI0FK-ka8/default.jpg, https://www.youtube.com/embed/7OSI0FK-ka8, 340, 560
https://indiansignlanguage.org/energetic/, https://www.youtube.com/v/p10Dt-78muM, Energetic, Energetic, 2011-06-13T13:28:17+00:00, https://i.ytimg.com/vi/p10Dt-78muM/default.jpg, https://www.youtube.com/embed/p10Dt-78muM, 340, 560
https://indiansignlanguage.org/energy/, https://www.youtube.com/v/BPXMuyXJai8, Energy, Energy, 2011-06-24T16:45:25+00:00, https://i.ytimg.com/vi/BPXMuyXJai8/default.jpg, https://www.youtube.com/embed/BPXMuyXJai8, 340, 560
https://indiansignlanguage.org/energymeter/, https://www.youtube.com/v/k0jZGXF0xNY, Energymeter, Energymeter, 2011-06-24T16:26:13+00:00, https://i.ytimg.com/vi/k0jZGXF0xNY/default.jpg, https://www.youtube.com/embed/k0jZGXF0xNY, 340, 560
https://indiansignlanguage.org/engagement/, https://www.youtube.com/v/h8h5ad2vUf8, Engagement, Engagement, 2011-06-13T11:21:40+00:00, https://i.ytimg.com/vi/h8h5ad2vUf8/default.jpg, https://www.youtube.com/embed/h8h5ad2vUf8, 340, 560
https://indiansignlanguage.org/engine-2/, https://www.youtube.com/v/2U643_QFXA8, Engine, Engine, 2011-06-24T14:27:22+00:00, https://i.ytimg.com/vi/2U643_QFXA8/default.jpg, https://www.youtube.com/embed/2U643_QFXA8, 340, 560
https://indiansignlanguage.org/engine/, https://www.youtube.com/v/mgVaDE2i02s, Engine, Engine, 2011-06-13T13:02:24+00:00, https://i.ytimg.com/vi/mgVaDE2i02s/default.jpg, https://www.youtube.com/embed/mgVaDE2i02s, 340, 560
https://indiansignlanguage.org/england/, https://www.youtube.com/v/m8OQCisbUss, England, England, 2011-06-13T11:03:49+00:00, https://i.ytimg.com/vi/m8OQCisbUss/default.jpg, https://www.youtube.com/embed/m8OQCisbUss, 340, 560
https://indiansignlanguage.org/engnieer/, https://www.youtube.com/v/Oi__gIjhBk0, Engnieer, Engnieer, 2011-06-13T12:55:54+00:00, https://i.ytimg.com/vi/Oi__gIjhBk0/default.jpg, https://www.youtube.com/embed/Oi__gIjhBk0, 340, 560
https://indiansignlanguage.org/enjoy/, https://www.youtube.com/v/i9_iDJ7f6oU, Enjoy, Enjoy, 2011-06-13T13:38:46+00:00, https://i.ytimg.com/vi/i9_iDJ7f6oU/default.jpg, https://www.youtube.com/embed/i9_iDJ7f6oU, 340, 560
https://indiansignlanguage.org/entertainment/, https://www.youtube.com/v/3zXseLcBn4A, Entertainment, Entertainment, 2011-06-13T10:35:00+00:00, https://i.ytimg.com/vi/3zXseLcBn4A/default.jpg, https://www.youtube.com/embed/3zXseLcBn4A, 340, 560
https://indiansignlanguage.org/envelope/, https://www.youtube.com/v/REPEztEF060, Envelope, Envelope, 2011-06-13T13:14:32+00:00, https://i.ytimg.com/vi/REPEztEF060/default.jpg, https://www.youtube.com/embed/REPEztEF060, 340, 560
https://indiansignlanguage.org/environment/, https://www.youtube.com/v/u1e9ioscyfU, Environment, Environment, 2011-06-24T11:54:56+00:00, https://i.ytimg.com/vi/u1e9ioscyfU/default.jpg, https://www.youtube.com/embed/u1e9ioscyfU, 340, 560
https://indiansignlanguage.org/equal-2/, https://www.youtube.com/v/dZLD3z1uC54, Equal, Equal, 2011-06-24T17:34:01+00:00, https://i.ytimg.com/vi/dZLD3z1uC54/default.jpg, https://www.youtube.com/embed/dZLD3z1uC54, 340, 560
https://indiansignlanguage.org/equal/, https://www.youtube.com/v/gmMXi65lYPA, Equal, Equal, 2011-06-13T10:35:06+00:00, https://i.ytimg.com/vi/gmMXi65lYPA/default.jpg, https://www.youtube.com/embed/gmMXi65lYPA, 340, 560
